"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms"
"2025-11-03 10:21:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente",,,"177.195.26.9","8",,,,,"200.244.211.235","67","200.244.18.8","67"
"2025-11-03 10:21:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","49","True","100","Excelente","10.50.112.1","10","201.61.35.194","6","72.14.220.222","6","142.251.238.17","42","172.253.53.127","32","172.217.172.142","35"
"2025-11-03 10:21:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","14","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.203.156","6",,,"74.125.52.64","8"
"2025-11-03 10:22:26","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","22","True","100","Excelente","165.225.214.97","15","8.243.34.13","17","8.243.145.162","18","172.253.50.119","17","108.170.235.139","17","172.217.28.174","18"
"2025-11-03 10:24:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","60","True","100","Excelente","165.225.214.96","53","8.243.34.13","54","8.243.145.162","56","142.250.232.127","56","192.178.110.203","54","172.217.30.78","55"
"2025-11-03 10:24:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","20","True","100","Excelente","165.225.214.97","16","8.243.34.13","17","8.243.145.162","16","172.253.50.119","16","108.170.235.139","18","172.217.28.174","19"
"2025-11-03 10:24:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","17","True","100","Excelente","192.168.1.1","1","100.120.32.77","3","100.120.31.153","12","100.120.26.35","9","72.14.198.152","11","142.251.69.137","11"
"2025-11-03 10:24:08","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","16","True","100","Excelente","172.18.50.1","2","177.135.92.218","4","152.255.145.18","3","187.100.60.229","9",,,"74.125.52.64","10"
"2025-11-03 10:24:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","69","Aceitável",,,"177.195.26.9","9",,,,,"200.244.211.235","66","200.244.18.8","67"
"2025-11-03 10:24:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","12","True","100","Excelente",,,"177.135.92.218","1",,,,,,,"74.125.52.64","8"
"2025-11-03 10:24:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","72","True","100","Excelente","10.50.112.1","4","201.61.35.194","10","72.14.220.222","53","142.251.238.17","15","172.253.53.127","25","172.217.172.142","22"
"2025-11-03 10:27:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente","165.225.214.98","12","8.243.34.13","9","8.243.145.162","9","172.253.50.119","11","142.250.237.129","12","142.251.134.174","9"
"2025-11-03 10:27:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","60","True","100","Excelente","165.225.214.96","52","8.243.34.13","53","8.243.145.162","54","172.253.76.23","62","142.250.238.249","54","172.217.30.142","55"
"2025-11-03 10:27:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","21","True","100","Excelente","165.225.214.97","14","8.243.34.13","22","8.243.145.162","15","172.253.50.119","20","108.170.235.139","16","172.217.28.174","13"
"2025-11-03 10:27:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente",,,"177.195.26.9","9",,,,,"200.244.211.235","67","200.244.18.8","79"
"2025-11-03 10:27:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.161.172","8",,,"74.125.52.64","8"
"2025-11-03 10:27:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente","172.18.50.1","1","177.135.92.218","4","152.255.145.18","3",,,,,"74.125.52.64","48"
"2025-11-03 10:30:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","16","True","100","Excelente","165.225.214.98","8","8.243.34.13","10","8.243.145.162","10","172.253.50.119","9","142.250.237.129","11","142.251.134.174","9"
"2025-11-03 10:30:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","59","True","100","Excelente","165.225.214.96","53","8.243.34.13","55","8.243.145.162","54","172.253.76.23","54","142.250.238.249","53","172.217.30.142","54"
"2025-11-03 10:30:03","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","27","True","100","Excelente","165.225.214.97","13","8.243.34.13","15","8.243.145.162","15","172.253.50.119","17","108.170.235.139","16","172.217.28.174","14"
"2025-11-03 10:30:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","14","True","100","Excelente",,,"177.135.92.218","4",,,"152.255.164.254","7",,,"74.125.52.64","8"
"2025-11-03 10:30:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente",,,"177.195.26.9","7",,,,,"200.244.211.235","67","200.244.18.8","66"
"2025-11-03 10:30:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","16","True","100","Excelente",,,"177.135.92.218","1",,,"187.100.60.237","9",,,"72.14.220.222","9"
"2025-11-03 10:33:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","23","True","100","Excelente","165.225.214.97","15","8.243.34.13","17","8.243.145.162","16","172.253.50.119","16","108.170.235.139","14","172.217.28.174","12"
"2025-11-03 10:33:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","78","True","70","Bom",,,"177.195.26.9","8","200.244.81.165","21","200.244.211.235","70","200.244.18.8","70","201.39.52.58","69"
"2025-11-03 10:33:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","62","True","100","Excelente","165.225.214.96","53","8.243.34.13","55","8.243.145.162","54","142.250.232.127","57","192.178.110.203","54","172.217.30.78","56"
"2025-11-03 10:33:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","22","True","100","Excelente",,,"100.120.32.77","4","100.120.31.153","9","100.120.26.35","21","72.14.198.152","9","142.251.69.137","13"
"2025-11-03 10:33:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","21","True","100","Excelente","172.18.50.1","1","177.135.92.218","4",,,"152.255.164.254","8",,,"74.125.52.64","9"
"2025-11-03 10:33:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","3",,,"152.255.161.172","8",,,"74.125.52.64","9"
"2025-11-03 10:35:09","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","41","201.61.35.194","15","74.125.52.64","11","142.251.228.185","17","142.251.196.191","15","142.250.79.206","16"
"2025-11-03 10:36:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","59","True","100","Excelente","165.225.214.96","54","8.243.34.13","54","8.243.145.162","56","142.250.232.127","65","192.178.110.243","55","172.217.29.174","58"
"2025-11-03 10:36:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","21","True","100","Excelente","165.225.214.97","15","8.243.34.13","14","8.243.145.162","15","172.253.50.119","15","108.170.235.139","14","172.217.28.174","13"
"2025-11-03 10:36:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","21","True","100","Excelente","165.225.214.98","9","8.243.34.13","18","8.243.145.162","10","172.253.50.119","9","142.250.237.129","10","142.251.134.174","9"
"2025-11-03 10:36:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","77","True","100","Excelente",,,"177.195.26.9","9",,,,,"200.244.211.235","65","200.244.18.8","64"
"2025-11-03 10:36:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","12","True","100","Excelente",,,"177.135.92.218","2",,,"152.255.161.172","9",,,"74.125.52.64","8"
"2025-11-03 10:36:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","27","True","100","Excelente","172.18.50.1","7","177.135.92.218","9","152.255.145.18","4",,,,,"74.125.52.64","9"
"2025-11-03 10:36:23","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","30","True","100","Excelente","10.50.112.1","13","201.61.35.194","11","74.125.52.64","76","142.250.63.175","44","192.178.110.201","43","172.217.30.78","30"
"2025-11-03 10:39:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","60","True","100","Excelente","165.225.214.96","54","8.243.34.13","54","8.243.145.162","54","142.250.232.127","55","192.178.110.243","54","172.217.29.174","54"
"2025-11-03 10:39:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","21","True","100","Excelente","165.225.214.97","15","8.243.34.13","16","8.243.145.162","14","172.253.50.119","14","108.170.235.139","16","172.217.28.174","15"
"2025-11-03 10:39:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","21","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","12"
"2025-11-03 10:39:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","70","True","100","Excelente",,,"177.195.26.9","9",,,,,"200.244.211.235","65","200.244.18.8","74"
"2025-11-03 10:39:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","46","True","100","Excelente","10.50.112.1","14","201.61.35.194","8","72.14.219.88","29","142.250.58.249","30","142.251.229.197","29","142.251.135.238","45"
"2025-11-03 10:39:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","15","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"72.14.220.222","14"
"2025-11-03 10:42:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","18","True","100","Excelente","165.225.214.97","12","8.243.34.13","14","8.243.145.162","14","172.253.50.119","14","108.170.235.139","14","172.217.28.174","16"
"2025-11-03 10:42:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","15","True","100","Excelente",,,"177.135.92.218","3","152.255.145.18","2","187.100.60.229","13",,,"74.125.52.64","8"
"2025-11-03 10:42:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","74","True","100","Excelente",,,"177.195.26.9","9",,,,,"200.244.211.235","64","200.244.18.8","63"
"2025-11-03 10:42:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","21","True","100","Excelente","10.50.112.1","9","201.61.35.194","8","74.125.52.64","27","192.178.82.55","7","192.178.110.179","8","172.217.29.238","21"
"2025-11-03 10:42:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","20","True","100","Excelente","172.18.50.1","3",,,"152.255.145.18","4",,,,,"74.125.52.64","12"
"2025-11-03 10:45:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","21","True","100","Excelente","165.225.214.97","12","8.243.34.13","18","8.243.145.162","16","172.253.50.119","15","108.170.235.139","16","172.217.28.174","15"
"2025-11-03 10:45:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","17","True","100","Excelente","172.18.50.1","1","177.135.92.218","4","152.255.145.18","4","187.100.60.229","10",,,"74.125.52.64","8"
"2025-11-03 10:45:09","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","72","True","100","Excelente",,,"177.195.26.9","10",,,,,"200.244.211.235","67","200.244.18.8","70"
"2025-11-03 10:45:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","16","True","100","Excelente",,,"177.135.92.218","3","152.255.145.18","2",,,,,"74.125.52.64","7"
"2025-11-03 10:45:10","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","25","True","100","Excelente","192.168.1.1","5","100.120.32.77","3","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","9"
"2025-11-03 10:48:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","23","True","100","Excelente","165.225.214.97","15","8.243.34.13","14","8.243.145.162","14","172.253.50.119","14","108.170.235.139","15","172.217.28.174","13"
"2025-11-03 10:48:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","15","True","100","Excelente",,,"177.135.92.218","1","152.255.145.18","1","187.100.60.229","8",,,"74.125.52.64","8"
"2025-11-03 10:48:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","18","True","100","Excelente","192.168.1.1","6","100.120.32.77","6","100.120.31.153","11","100.120.26.35","10","72.14.198.152","10","142.251.69.137","13"
"2025-11-03 10:48:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","17","True","100","Excelente","172.18.50.1","2","177.135.92.218","3","152.255.145.18","3","187.100.60.229","9",,,"74.125.52.64","9"
"2025-11-03 10:48:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente",,,"177.195.26.9","21",,,,,"200.244.211.235","67","200.244.18.8","66"
"2025-11-03 10:48:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","15","True","100","Excelente","10.50.112.1","2","201.61.35.194","6","74.125.52.64","4","142.251.228.185","6","142.251.196.191","7","142.250.79.206","7"
"2025-11-03 10:51:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","20","True","100","Excelente","165.225.214.97","15","8.243.34.13","18","8.243.145.162","14","172.253.50.119","16","108.170.235.139","16","172.217.28.174","14"
"2025-11-03 10:51:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","10","100.120.26.35","10","72.14.198.152","10","142.251.69.137","10"
"2025-11-03 10:51:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","25","True","100","Excelente",,,"177.135.92.218","2","152.255.145.18","1","187.100.60.229","9",,,"74.125.52.64","8"
"2025-11-03 10:51:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","80","True","100","Excelente",,,"177.195.26.9","8",,,,,"200.244.211.235","66","200.244.18.8","66"
"2025-11-03 10:51:01","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","39","True","100","Excelente","10.50.112.1","4","201.61.35.194","7","74.125.52.64","35","142.251.228.185","7","142.250.237.131","7","172.217.30.110","24"
"2025-11-03 10:51:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","16","True","100","Excelente","172.18.50.1","1","177.135.92.218","5","152.255.145.18","3",,,,,"74.125.52.64","9"
"2025-11-03 10:54:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","19","True","100","Excelente","165.225.214.97","12","8.243.34.13","20","8.243.145.162","14","172.253.50.119","14","108.170.235.139","15","172.217.28.174","13"
"2025-11-03 10:54:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","15","True","100","Excelente","192.168.1.1","2","100.120.32.77","1105","100.120.31.153","9","100.120.26.35","25","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 10:54:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","74","True","100","Excelente",,,"177.195.26.9","9",,,,,"200.244.211.235","67","200.244.18.8","66"
"2025-11-03 10:54:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","13","True","100","Excelente",,,"177.135.92.218","3","152.255.145.18","1",,,,,"74.125.52.64","7"
"2025-11-03 10:54:08","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","20","True","100","Excelente","172.18.50.1","1","177.135.92.218","3",,,,,,,"74.125.52.64","9"
"2025-11-03 10:54:13","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","17","True","100","Excelente","10.50.112.1","4","201.61.35.194","4","74.125.52.64","3","192.178.82.55","4","192.178.110.243","4","172.217.29.174","4"
"2025-11-03 10:57:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","23","True","100","Excelente","165.225.214.97","17","8.243.34.13","18","8.243.145.162","15","172.253.50.119","12","108.170.235.139","17","172.217.28.174","15"
"2025-11-03 10:57:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","15","True","100","Excelente","192.168.1.1","1","100.120.32.77","3","100.120.31.153","10","100.120.26.35","9","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 10:57:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","73","True","100","Excelente",,,"177.195.26.9","9",,,,,"200.244.211.235","67","200.244.18.8","67"
"2025-11-03 10:57:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","14","True","100","Excelente","172.18.50.1","1","177.135.92.218","5","152.255.145.18","4",,,,,"74.125.52.64","8"
"2025-11-03 10:57:12","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","12","True","100","Excelente","10.50.112.1","2","201.61.35.194","4","74.125.52.64","3","192.178.82.55","5","192.178.110.243","4","172.217.29.174","4"
"2025-11-03 10:58:53","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","44","True","100","Excelente","192.168.0.1","3","201.6.75.89","9","201.6.64.230","12","142.250.175.238","6","142.251.69.137","40","192.178.110.203","70"
"2025-11-03 11:00:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","18","True","100","Excelente",,,"100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","9","142.251.69.137","11"
"2025-11-03 11:00:03","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","20","True","100","Excelente","165.225.214.97","13","8.243.34.13","18","8.243.145.162","14","172.253.50.119","15","108.170.235.139","15","172.217.28.174","14"
"2025-11-03 11:00:00","ARCO-PE0DQH8J","bruno.chervinski","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","16","True","100","Excelente","172.18.50.1","2","177.135.92.218","4",,,,,,,"74.125.52.64","12"
"2025-11-03 11:00:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","14","True","100","Excelente",,,"177.135.92.218","2",,,,,,,"74.125.52.64","7"
"2025-11-03 11:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","75","True","70","Bom",,,"177.195.26.9","7",,,,,"200.244.211.235","63","200.244.18.8","65"
"2025-11-03 11:03:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","22","True","100","Excelente","165.225.214.97","13","8.243.34.13","17","8.243.145.162","17","172.253.50.119","17","108.170.235.139","14","172.217.28.174","15"
"2025-11-03 11:03:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","14","True","100","Excelente",,,"100.120.32.77","4","100.120.31.153","9","100.120.26.35","9","72.14.198.152","10","142.251.69.137","11"
"2025-11-03 11:03:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","12","True","100","Excelente",,,"177.135.92.218","1",,,"152.255.161.172","8",,,"74.125.52.64","8"
"2025-11-03 11:03:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","81","True","100","Excelente",,,"177.195.26.9","14",,,,,"200.244.211.235","62","200.244.18.8","62"
"2025-11-03 11:03:15","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2","201.61.35.194","4","74.125.52.64","13","142.251.228.185","10","142.250.237.131","4","172.217.30.110","4"
"2025-11-03 11:06:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","21","True","100","Excelente","165.225.214.97","14","8.243.34.13","16","8.243.145.162","13","172.253.50.119","16","108.170.235.139","16","172.217.28.174","14"
"2025-11-03 11:06:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","20","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.31.153","11","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 11:06:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","80","True","70","Bom",,,"177.195.26.9","8",,,,,"200.244.211.235","64","200.244.18.8","63"
"2025-11-03 11:06:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","14","True","100","Excelente",,,"177.135.92.218","1",,,,,,,"74.125.52.64","11"
"2025-11-03 11:06:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","15","True","100","Excelente","172.18.50.1","2","177.135.92.218","3","152.255.145.18","5",,,,,"74.125.52.64","9"
"2025-11-03 11:09:00","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","21","True","100","Excelente","165.225.214.97","12","8.243.34.13","16","8.243.145.162","13","172.253.50.119","14","108.170.235.139","14","172.217.28.174","17"
"2025-11-03 11:09:00","ARCO-PE0DQH8J","bruno.chervinski","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","28","True","100","Excelente","172.18.50.1","2","177.135.92.218","9","152.255.145.18","9","187.100.60.229","9",,,"74.125.52.64","10"
"2025-11-03 11:09:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","18","True","100","Excelente",,,"100.120.32.77","4","100.120.31.153","10","100.120.26.35","9","72.14.198.152","9","142.251.69.137","10"
"2025-11-03 11:09:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","86","True","100","Excelente",,,"177.195.26.9","8",,,,,"200.244.211.235","64","200.244.18.8","65"
"2025-11-03 11:09:27","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","18","True","100","Excelente","192.168.0.1","3","201.6.75.89","4","201.6.64.230","6","142.250.175.238","5","142.251.69.139","7","142.250.230.117","6"
