"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms","Hop_12_IP","Hop_12_Latency_ms","Hop_13_IP","Hop_13_Latency_ms","Hop_14_IP","Hop_14_Latency_ms","Hop_15_IP","Hop_15_Latency_ms","Hop_16_IP","Hop_16_Latency_ms","Hop_17_IP","Hop_17_Latency_ms","Hop_18_IP","Hop_18_Latency_ms","Hop_19_IP","Hop_19_Latency_ms","Hop_20_IP","Hop_20_Latency_ms","Hop_21_IP","Hop_21_Latency_ms","Hop_22_IP","Hop_22_Latency_ms","Hop_23_IP","Hop_23_Latency_ms"
"2025-10-29 14:57:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","1195","True","0","Ruim","165.225.214.99","16","165.225.214.3","16","8.243.34.13","16","*","0","8.243.145.162","19","*","0","172.253.53.120","18","192.178.110.191","15","216.239.62.65","16","172.217.29.206","16","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","30","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","6","142.251.228.185","8","142.250.230.117","6","172.217.30.110","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:03:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","26","True","100","Excelente","165.225.214.99","17","165.225.214.3","21","8.243.34.13","20","*","0","8.243.145.162","31","*","0","192.178.110.170","16","142.251.255.12","19","172.217.29.206","17","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:06:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","50","True","100","Excelente","165.225.214.105","26","165.225.214.3","22","8.243.34.13","19","*","0","8.243.145.162","141","*","0","192.178.253.80","19","209.85.244.61","18","216.239.62.45","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:09:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","106","True","79","Bom","165.225.214.105","23","165.225.214.3","18","8.243.34.13","19","*","0","8.243.145.162","20","*","0","74.125.37.134","23","216.239.59.18","19","142.251.255.13","23","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:12:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","76","True","100","Excelente","165.225.214.99","20","165.225.214.3","15","8.243.34.13","23","*","0","8.243.145.162","16","*","0","192.178.110.172","36","192.178.110.191","18","216.239.62.45","16","192.178.110.191","25","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","30","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","5","*","0","74.125.52.64","5","*","0","192.178.110.177","6","172.217.29.238","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:18:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","139","True","73","Bom","165.225.214.99","16","165.225.214.3","20","8.243.34.13","17","*","0","8.243.145.162","16","*","0","192.178.253.82","28","192.178.110.191","17","192.178.84.181","18","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:21:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","62","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","23","*","0","*","0","*","0","192.178.253.78","7","172.253.53.127","6","142.251.252.159","23","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:24:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","28","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","9","*","0","*","0","*","0","108.170.235.138","6","172.253.53.127","6","209.85.253.1","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:27:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","21","True","100","Excelente","165.225.214.105","19","165.225.214.3","23","8.243.34.13","19","*","0","8.243.145.162","29","*","0","192.178.110.174","21","209.85.249.16","22","216.239.56.209","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:30:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","28","True","100","Excelente","165.225.214.99","17","165.225.214.3","16","8.243.34.13","25","*","0","8.243.145.162","19","*","0","108.170.248.4","34","192.178.110.191","23","192.178.84.59","18","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:33:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","61","True","100","Excelente","165.225.214.99","19","165.225.214.3","14","8.243.34.13","18","*","0","8.243.145.162","16","*","0","172.253.53.122","16","192.178.110.189","16","192.178.84.59","17","172.217.29.206","17","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:36:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","76","True","100","Excelente","165.225.214.105","19","165.225.214.3","17","8.243.34.13","18","*","0","8.243.145.162","19","*","0","142.250.208.12","19","216.239.62.44","21","172.217.172.174","19","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:39:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","165.225.214.99","25","165.225.214.3","23","8.243.34.13","35","*","0","8.243.145.162","21","*","0","142.250.237.128","30","192.178.110.191","26","172.217.29.206","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:42:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","78","True","100","Excelente","165.225.214.99","24","165.225.214.3","23","8.243.34.13","29","*","0","8.243.145.162","22","*","0","209.85.245.66","29","209.85.249.16","16","172.217.29.206","18","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:42:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","71","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.105.220","22","192.178.84.180","24","172.217.172.142","9","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:45:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","25","True","100","Excelente","165.225.214.99","32","165.225.214.3","17","8.243.34.13","25","*","0","8.243.145.162","16","*","0","192.178.240.100","21","192.178.110.191","32","172.217.29.206","23","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:45:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","117","True","77","Bom","10.50.112.1","3","*","0","201.61.35.194","5","*","0","*","0","*","0","108.170.248.214","9","192.178.84.58","6","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:48:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","33","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.253.76","8","172.253.53.127","6","209.85.249.17","6","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:51:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","131","True","74","Bom","10.50.112.1","4","*","0","201.61.35.194","7","*","0","74.125.52.64","5","209.85.143.231","7","142.250.238.249","6","172.217.30.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:54:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","23","True","100","Excelente","165.225.214.105","19","165.225.214.3","18","8.243.34.13","21","*","0","8.243.145.162","22","*","0","192.178.110.188","24","142.251.253.67","24","142.251.133.78","29","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 15:57:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","100","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.240.100","9","216.239.62.44","23","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 16:00:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","28","True","100","Excelente","10.50.112.1","5","*","0","201.61.35.194","6","*","0","*","0","*","0","192.178.110.200","9","216.239.62.44","80","172.217.172.142","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 16:03:00","ISAAC-NYK799D6XT","viniciussantos1","Bragança Paulista","SP","165.225.214.105","ZSCALER, INC.","165.225.214.105","meet.google.com","91","True","100","Excelente","165.225.214.105","19","165.225.214.3","19","8.243.34.13","30","*","0","8.243.145.162","18","*","0","209.85.244.84","22","192.178.253.67","15","142.251.255.53","20","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 16:06:00","ARCO-C02FC050Q05G","guilherme.gomes","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","20","True","100","Excelente","165.225.214.99","22","165.225.214.3","16","8.243.34.13","18","*","0","8.243.145.162","15","*","0","192.178.240.100","18","209.85.253.0","16","216.239.56.209","16","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 16:09:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","67","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","14","*","0","*","0","*","0","209.85.251.12","5","216.239.62.64","7","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 16:12:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","25","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","6","*","0","*","0","*","0","108.170.235.138","5","172.253.53.127","6","209.85.249.17","5","172.217.172.142","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-10-29 16:15:00","ARCO-C02HD02FQ05F","lucas.silva","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","99","True","100","Excelente","10.50.112.1","4","*","0","201.61.35.194","7","*","0","*","0","*","0","192.178.110.172","6","192.178.84.180","10","172.217.172.142","6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
